dataset_name,attribute_name,error_mechanic,error_type_table,error_rate,data_file,n_fds,gpdep_mean,partial_value_mean,fd_hold_pct,fd_hold_weighted,fd_violated_pct,qw_bin,cordts_pipino,heinrich_product_exact,hinrichs_exact
hospital,Condition,ECAR,MissingValue,0.02,hospital__Condition__ECAR__MissingValue__r0.02.csv,143,0.29620779718179713,0.99842657492711,1.0,0.29620779718179713,0.0,1.0,1.0,1,1.0
hospital,Condition,ECAR,MissingValue,0.025,hospital__Condition__ECAR__MissingValue__r0.025.csv,143,0.2961583046683046,0.9983286728392115,1.0,0.2961583046683046,0.0,1.0,1.0,1,1.0
hospital,Condition,ECAR,MissingValue,0.03,hospital__Condition__ECAR__MissingValue__r0.03.csv,143,0.29608491228291217,0.9982237778343521,1.0,0.29608491228291217,0.0,1.0,1.0,1,1.0
hospital,Condition,ECAR,MissingValue,0.035,hospital__Condition__ECAR__MissingValue__r0.035.csv,143,0.29601460124460116,0.9981188819958613,1.0,0.29601460124460116,0.0,1.0,1.0,1,1.0
hospital,Condition,ECAR,MissingValue,0.04,hospital__Condition__ECAR__MissingValue__r0.04.csv,143,0.29596717815717805,0.9980069936572254,1.0,0.29596717815717805,0.0,1.0,1.0,1,1.0
hospital,Condition,ECAR,MissingValue,0.045,hospital__Condition__ECAR__MissingValue__r0.045.csv,143,0.2958931353871353,0.9979160849031035,1.0,0.2958931353871353,0.0,1.0,1.0,1,1.0
hospital,Condition,ECAR,MissingValue,0.05,hospital__Condition__ECAR__MissingValue__r0.05.csv,143,0.2958162967582967,0.9978111898982441,0.986013986013986,0.29167900589454426,0.013986013986013957,0.9672272355209722,0.8947368421052632,0,0.3333333333333333
hospital,Condition,ECAR,Typo,0.0,hospital__Condition__ECAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.0,hospital__Condition__ENAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.01,hospital__Condition__ENAR__CategorySwap__r0.01.csv,143,0.2962359001379001,0.9986363649368286,1.0,0.2962359001379001,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.015,hospital__Condition__ENAR__CategorySwap__r0.015.csv,143,0.29613911384111374,0.9985314699319693,1.0,0.29613911384111374,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.02,hospital__Condition__ENAR__CategorySwap__r0.02.csv,143,0.2960956412776412,0.9984405607610316,1.0,0.2960956412776412,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.025,hospital__Condition__ENAR__CategorySwap__r0.025.csv,143,0.2960195341215341,0.9983216799222506,1.0,0.2960195341215341,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.03,hospital__Condition__ENAR__CategorySwap__r0.03.csv,143,0.2956491971831971,0.9982167849173913,1.0,0.2956491971831971,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.035,hospital__Condition__ENAR__CategorySwap__r0.035.csv,143,0.29557519327719317,0.9981398607467438,1.0,0.29557519327719317,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.04,hospital__Condition__ENAR__CategorySwap__r0.04.csv,143,0.2954873266693266,0.9980349657418844,1.0,0.2954873266693266,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.045,hospital__Condition__ENAR__CategorySwap__r0.045.csv,143,0.295134508116508,0.9979020986523661,1.0,0.295134508116508,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,CategorySwap,0.05,hospital__Condition__ENAR__CategorySwap__r0.05.csv,143,0.29505191055391045,0.9978111898982441,0.986013986013986,0.2909253104063033,0.013986013986013957,0.9688820061114433,0.8947368421052632,0,0.3333333333333333
hospital,Condition,ENAR,MissingValue,0.0,hospital__Condition__ENAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.01,hospital__Condition__ENAR__MissingValue__r0.01.csv,143,0.29632238998438987,0.9986363649368286,1.0,0.29632238998438987,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.015,hospital__Condition__ENAR__MissingValue__r0.015.csv,143,0.29619843918043903,0.9985314699319693,1.0,0.29619843918043903,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.02,hospital__Condition__ENAR__MissingValue__r0.02.csv,143,0.2961194922614922,0.99842657492711,1.0,0.2961194922614922,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.025,hospital__Condition__ENAR__MissingValue__r0.025.csv,143,0.29618447668647657,0.9983216799222506,1.0,0.29618447668647657,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.03,hospital__Condition__ENAR__MissingValue__r0.03.csv,143,0.29613066707266694,0.9982167849173913,1.0,0.29613066707266694,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.035,hospital__Condition__ENAR__MissingValue__r0.035.csv,143,0.2958984603204602,0.9981398607467438,1.0,0.2958984603204602,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.04,hospital__Condition__ENAR__MissingValue__r0.04.csv,143,0.2959715569135568,0.9980069936572254,1.0,0.2959715569135568,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.045,hospital__Condition__ENAR__MissingValue__r0.045.csv,143,0.296013019075019,0.9979580428216841,1.0,0.296013019075019,0.0,1.0,1.0,1,1.0
hospital,Condition,ENAR,MissingValue,0.05,hospital__Condition__ENAR__MissingValue__r0.05.csv,143,0.29579675621075613,0.9977972036475068,0.9790209790209791,0.28959122985668434,0.020979020979020935,0.9512178969153174,0.8421052631578947,0,0.25
hospital,Condition,ENAR,Typo,0.0,hospital__Condition__ENAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.0,hospital__CountyName__EAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.01,hospital__CountyName__EAR__CategorySwap__r0.01.csv,143,0.2959869439089438,0.99842657492711,1.0,0.2959869439089438,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.015,hospital__CountyName__EAR__CategorySwap__r0.015.csv,143,0.2958913817033816,0.9983426574226859,1.0,0.2958913817033816,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.02,hospital__CountyName__EAR__CategorySwap__r0.02.csv,143,0.29573734793534784,0.9982587432527875,1.0,0.29573734793534784,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.025,hospital__CountyName__EAR__CategorySwap__r0.025.csv,143,0.2952419315539314,0.997713288643977,1.0,0.2952419315539314,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.03,hospital__CountyName__EAR__CategorySwap__r0.03.csv,143,0.29519101553301547,0.9976153865560785,1.0,0.29519101553301547,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.035,hospital__CountyName__EAR__CategorySwap__r0.035.csv,143,0.2954472399532399,0.9979440565709468,1.0,0.2954472399532399,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.04,hospital__CountyName__EAR__CategorySwap__r0.04.csv,143,0.29555585666785655,0.9979790228230137,1.0,0.29555585666785655,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.045,hospital__CountyName__EAR__CategorySwap__r0.045.csv,143,0.294715368067368,0.997118881949178,1.0,0.294715368067368,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,CategorySwap,0.05,hospital__CountyName__EAR__CategorySwap__r0.05.csv,143,0.2950708383488383,0.9975874136377881,1.0,0.2950708383488383,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.0,hospital__CountyName__EAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.01,hospital__CountyName__EAR__MissingValue__r0.01.csv,143,0.29601906904106895,0.99842657492711,1.0,0.29601906904106895,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.015,hospital__CountyName__EAR__MissingValue__r0.015.csv,143,0.2958644573524573,0.9982167849173913,1.0,0.2958644573524573,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.02,hospital__CountyName__EAR__MissingValue__r0.02.csv,143,0.2956560325500325,0.9980069949076726,1.0,0.2956560325500325,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.025,hospital__CountyName__EAR__MissingValue__r0.025.csv,143,0.29543302186102177,0.9978391623997188,1.0,0.29543302186102177,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.03,hospital__CountyName__EAR__MissingValue__r0.03.csv,143,0.2958117686917686,0.9982167849173913,1.0,0.2958117686917686,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.035,hospital__CountyName__EAR__MissingValue__r0.035.csv,143,0.2955277005677005,0.9979230774032486,1.0,0.2955277005677005,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.04,hospital__CountyName__EAR__MissingValue__r0.04.csv,143,0.29548360804160795,0.9979230786536957,1.0,0.29548360804160795,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.045,hospital__CountyName__EAR__MissingValue__r0.045.csv,143,0.2947406338506338,0.9971468548674683,1.0,0.2947406338506338,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,MissingValue,0.05,hospital__CountyName__EAR__MissingValue__r0.05.csv,143,0.29524153883953874,0.9976223790562236,1.0,0.29524153883953874,0.0,1.0,1.0,1,1.0
hospital,CountyName,EAR,Typo,0.0,hospital__CountyName__EAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.0,hospital__CountyName__ECAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.01,hospital__CountyName__ECAR__CategorySwap__r0.01.csv,143,0.29597881044681035,0.998398602842451,1.0,0.29597881044681035,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.015,hospital__CountyName__ECAR__CategorySwap__r0.015.csv,143,0.29573832806232797,0.9981748269988107,1.0,0.29573832806232797,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.02,hospital__CountyName__ECAR__CategorySwap__r0.02.csv,143,0.29556380282380273,0.9979720299060528,1.0,0.29556380282380273,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.025,hospital__CountyName__ECAR__CategorySwap__r0.025.csv,143,0.29535328975128966,0.997769232813295,1.0,0.29535328975128966,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.03,hospital__CountyName__ECAR__CategorySwap__r0.03.csv,143,0.2950619233499232,0.9975034986342584,1.0,0.2950619233499232,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.035,hospital__CountyName__ECAR__CategorySwap__r0.035.csv,143,0.2948568075908075,0.9973216782083044,1.0,0.2948568075908075,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.04,hospital__CountyName__ECAR__CategorySwap__r0.04.csv,143,0.2946471886851886,0.9971048952816249,1.0,0.2946471886851886,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.045,hospital__CountyName__ECAR__CategorySwap__r0.045.csv,143,0.29445160944160936,0.9968951052719063,1.0,0.29445160944160936,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,CategorySwap,0.05,hospital__CountyName__ECAR__CategorySwap__r0.05.csv,143,0.29425106647906635,0.9966923081791484,0.958041958041958,0.2819048678855391,0.04195804195804198,0.8763321473297488,0.6842105263157895,0,0.14285714285714285
hospital,CountyName,ECAR,MissingValue,0.0,hospital__CountyName__ECAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.01,hospital__CountyName__ECAR__MissingValue__r0.01.csv,143,0.2960282253022252,0.99842657492711,1.0,0.2960282253022252,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.015,hospital__CountyName__ECAR__MissingValue__r0.015.csv,143,0.29581303777903767,0.9981958057496931,1.0,0.29581303777903767,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.02,hospital__CountyName__ECAR__MissingValue__r0.02.csv,143,0.2956138548898548,0.997993009073751,1.0,0.2956138548898548,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.025,hospital__CountyName__ECAR__MissingValue__r0.025.csv,143,0.2954245404565404,0.9977762257302558,1.0,0.2954245404565404,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.03,hospital__CountyName__ECAR__MissingValue__r0.03.csv,143,0.29519787811587805,0.9975594428035762,1.0,0.29519787811587805,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.035,hospital__CountyName__ECAR__MissingValue__r0.035.csv,143,0.29499337823137817,0.9973356644590418,1.0,0.29499337823137817,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.04,hospital__CountyName__ECAR__MissingValue__r0.04.csv,143,0.29473376947576935,0.9970979023646641,1.0,0.29473376947576935,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.045,hospital__CountyName__ECAR__MissingValue__r0.045.csv,143,0.29458353230153217,0.996944055690632,1.0,0.29458353230153217,0.0,1.0,1.0,1,1.0
hospital,CountyName,ECAR,MissingValue,0.05,hospital__CountyName__ECAR__MissingValue__r0.05.csv,143,0.29430335678335673,0.9966993010961093,0.958041958041958,0.28195496419104804,0.04195804195804198,0.8761933765046155,0.6842105263157895,0,0.14285714285714285
hospital,CountyName,ECAR,Typo,0.0,hospital__CountyName__ECAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.0,hospital__CountyName__ENAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.01,hospital__CountyName__ENAR__CategorySwap__r0.01.csv,143,0.29599336935536924,0.99842657492711,1.0,0.29599336935536924,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.015,hospital__CountyName__ENAR__CategorySwap__r0.015.csv,143,0.29587233062433055,0.9982167849173913,1.0,0.29587233062433055,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.02,hospital__CountyName__ENAR__CategorySwap__r0.02.csv,143,0.2960986017346017,0.9985524474324047,1.0,0.2960986017346017,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.025,hospital__CountyName__ENAR__CategorySwap__r0.025.csv,143,0.29560950381150375,0.9979720299060528,1.0,0.29560950381150375,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.03,hospital__CountyName__ENAR__CategorySwap__r0.03.csv,143,0.2957018260078259,0.9982307711681286,1.0,0.2957018260078259,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.035,hospital__CountyName__ENAR__CategorySwap__r0.035.csv,143,0.2958916727636726,0.9984195803428864,1.0,0.2958916727636726,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.04,hospital__CountyName__ENAR__CategorySwap__r0.04.csv,143,0.29553451903651895,0.9979090911525113,1.0,0.29553451903651895,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.045,hospital__CountyName__ENAR__CategorySwap__r0.045.csv,143,0.2954628848428847,0.9979160849031035,1.0,0.2954628848428847,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,CategorySwap,0.05,hospital__CountyName__ENAR__CategorySwap__r0.05.csv,143,0.2953976801556801,0.9980419599092923,1.0,0.2953976801556801,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.0,hospital__CountyName__ENAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.01,hospital__CountyName__ENAR__MissingValue__r0.01.csv,143,0.2960781028301027,0.99842657492711,1.0,0.2960781028301027,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.015,hospital__CountyName__ENAR__MissingValue__r0.015.csv,143,0.2958948836948836,0.9983006999209211,1.0,0.2958948836948836,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.02,hospital__CountyName__ENAR__MissingValue__r0.02.csv,143,0.295630411082411,0.9980069949076726,1.0,0.295630411082411,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.025,hospital__CountyName__ENAR__MissingValue__r0.025.csv,143,0.29588416728616723,0.9982587424191561,1.0,0.29588416728616723,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.03,hospital__CountyName__ENAR__MissingValue__r0.03.csv,143,0.295667068131068,0.9980489524094375,1.0,0.295667068131068,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.035,hospital__CountyName__ENAR__MissingValue__r0.035.csv,143,0.2955349238609237,0.9979160857367348,1.0,0.2955349238609237,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.04,hospital__CountyName__ENAR__MissingValue__r0.04.csv,143,0.29567915913115905,0.9978951053185896,1.0,0.29567915913115905,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.045,hospital__CountyName__ENAR__MissingValue__r0.045.csv,143,0.295356495040495,0.9977552448952949,1.0,0.295356495040495,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,MissingValue,0.05,hospital__CountyName__ENAR__MissingValue__r0.05.csv,143,0.295506172088172,0.9979160844862878,1.0,0.295506172088172,0.0,1.0,1.0,1,1.0
hospital,CountyName,ENAR,Typo,0.0,hospital__CountyName__ENAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.0,hospital__EmergencyService__EAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.01,hospital__EmergencyService__EAR__CategorySwap__r0.01.csv,143,0.2965908732928732,0.9983566449238703,1.0,0.2965908732928732,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.015,hospital__EmergencyService__EAR__CategorySwap__r0.015.csv,143,0.2966675751695751,0.998111889912532,1.0,0.2966675751695751,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.02,hospital__EmergencyService__EAR__CategorySwap__r0.02.csv,143,0.2970612625632625,0.998188813249548,1.0,0.2970612625632625,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.025,hospital__EmergencyService__EAR__CategorySwap__r0.025.csv,143,0.29507386957586945,0.9978321698995737,1.0,0.29507386957586945,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.03,hospital__EmergencyService__EAR__CategorySwap__r0.03.csv,143,0.2952136340116339,0.9975034973838113,1.0,0.2952136340116339,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.035,hospital__EmergencyService__EAR__CategorySwap__r0.035.csv,143,0.2968325344785344,0.9972797211233553,1.0,0.2968325344785344,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.04,hospital__EmergencyService__EAR__CategorySwap__r0.04.csv,143,0.2971380146160146,0.9975244761346937,1.0,0.2971380146160146,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.045,hospital__EmergencyService__EAR__CategorySwap__r0.045.csv,143,0.2973998669018668,0.9970139861106873,1.0,0.2973998669018668,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,CategorySwap,0.05,hospital__EmergencyService__EAR__CategorySwap__r0.05.csv,143,0.2976325303345303,0.9969580423581851,1.0,0.2976325303345303,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.0,hospital__EmergencyService__EAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.01,hospital__EmergencyService__EAR__MissingValue__r0.01.csv,143,0.29632911581511573,0.9983566449238703,1.0,0.29632911581511573,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.015,hospital__EmergencyService__EAR__MissingValue__r0.015.csv,143,0.29620975231175223,0.998111889912532,1.0,0.29620975231175223,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.02,hospital__EmergencyService__EAR__MissingValue__r0.02.csv,143,0.2970114925134924,0.9978671349011935,1.0,0.2970114925134924,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.025,hospital__EmergencyService__EAR__MissingValue__r0.025.csv,143,0.29713294229894216,0.9978671349011935,1.0,0.29713294229894216,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.03,hospital__EmergencyService__EAR__MissingValue__r0.03.csv,143,0.29755626492226483,0.9977202807273065,1.0,0.29755626492226483,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.035,hospital__EmergencyService__EAR__MissingValue__r0.035.csv,143,0.2980377714357713,0.9979580428216841,1.0,0.2980377714357713,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.04,hospital__EmergencyService__EAR__MissingValue__r0.04.csv,143,0.2983569512589512,0.9977202807273065,1.0,0.2983569512589512,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.045,hospital__EmergencyService__EAR__MissingValue__r0.045.csv,143,0.2978867994847994,0.9970139869443186,1.0,0.2978867994847994,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,MissingValue,0.05,hospital__EmergencyService__EAR__MissingValue__r0.05.csv,143,0.29830130002729993,0.9973216794587515,1.0,0.29830130002729993,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,EAR,Typo,0.0,hospital__EmergencyService__EAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,ECAR,CategorySwap,0.0,hospital__EmergencyService__ECAR__CategorySwap__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,ECAR,CategorySwap,0.01,hospital__EmergencyService__ECAR__CategorySwap__r0.01.csv,143,0.2963303287763287,0.9983566449238703,1.0,0.2963303287763287,0.0,1.0,1.0,1,1.0
hospital,EmergencyService,ECAR,CategorySwap,0.015,hospital__EmergencyService__ECAR__CategorySwap__r0.015.csv,143,0.29653955545755534,0.998111889912532,1.0,0.29653955545755534,0.0,1.0,1.0,1,1.0
